#id,type,P,uA,u0,uT,gA,g0,gT,rA,r0,rT,iA,i0,iT,zA,z0,zT
172870,ab,0.550572664997,1.110978849084,17.948223447281,105,1.058758433223,16.819370404526,114,0.732201391596,16.98512250244,105,0.52950323358,17.088325143917,102,0.557373822107,17.019275679101,108
174197,c,0.384879150471,0.494756139378,18.896285087043,0,0.561146481876,17.767870810993,0,0.395845533845,17.774212511439,1,0.302392548423,17.825213749948,1,0.271052230308,17.863449917194,0
181100,ab,0.527015758519,1.376777375957,16.805433988838,110,1.379883046746,15.621377518767,120,1.025294039037,15.801772155207,118,0.785199500117,15.936537595949,115,0.704247608393,16.025942379436,113
183558,c,0.333306190541,0.421397930444,18.379670928872,0,0.472182705418,17.133525641917,0,0.331397577563,17.157820787476,0,0.255002299143,17.202238132357,0,0.233295936251,17.242656757343,0
188444,ab,0.517138044553,1.032517119361,20.98095484394,109,1.275004787102,19.82006002501,119,0.946336616181,20.010495964981,114,0.732060908845,20.105577048752,115,0.652627491865,20.152385975576,109
190889,ab,0.515945314351,0.982504402928,17.978294702182,100,1.068667136708,16.758177984477,105,0.767798752238,16.842073034811,109,0.585058453651,16.944873189879,110,0.576334754564,16.982774311993,106
191474,ab,0.592173572748,0.839379017048,18.29742621168,107,0.898321336027,17.021568072999,119,0.659997836446,17.08144070241,109,0.580271998781,17.093969156061,112,0.479107187921,17.154901965237,103
236818,c,0.339003694734,0.489319537416,18.266895659163,0,0.575043484114,17.086016662588,1,0.401669692926,17.132154503335,1,0.320892820809,17.178214884164,1,0.281052172298,17.229899381785,0
244803,ab,0.580121785648,0.904594433437,19.599031802635,107,0.988632106688,18.450225744569,110,0.689232699575,18.486044823262,109,0.536079773662,18.551892660731,116,0.466350015956,18.599165287523,106
260984,ab,0.643236994463,0.352032342145,21.44624388007,102,0.492465882577,20.383266898588,102,0.338743293105,20.276387487638,103,0.257367383691,20.264588851997,100,0.238709711563,20.254847406068,108
276162,ab,0.642761030656,0.267746763591,18.251181555568,107,0.266772634163,17.106025972806,100,0.196828277044,16.928509219348,100,0.162416429948,16.863419508488,100,0.149233861818,16.858373171446,101
288008,c,0.275605521495,0.345849069739,20.178976844286,0,0.486895100266,19.00734668748,0,0.333993840145,19.031787599901,0,0.282274158551,19.064645321629,0,0.212706416603,19.09637083603,0
289242,c,0.291292667054,0.313923654708,17.738877117104,0,0.354510596702,16.547944285409,0,0.256323638894,16.614041134112,0,0.199074214701,16.702132287136,0,0.172476582041,16.756037384971,0
293282,ab,0.515991620271,1.247098087746,16.731332581579,109,1.294493632197,15.466215849955,120,0.92152777191,15.608653365938,119,0.752638298173,15.706902687131,113,0.673206575186,15.770860536205,117
315111,ab,0.601654883064,0.887400213262,20.795044060609,110,1.034289432078,19.632958304773,107,0.750429543501,19.680488426968,114,0.687338590138,19.758112476239,108,0.422653288144,19.853185441061,111
318024,c,0.35850817538,0.58017835698,21.246607748093,0,0.504532289285,20.232333057726,1,0.336054251529,20.232719083161,1,0.261173624577,20.264905427962,0,0.220651227603,20.300198061706,0
323707,ab,0.536350731455,0.989994145772,18.672231412231,104,1.009771150791,17.52064345888,102,0.724101022931,17.636824941333,103,0.5722469151,17.677466433558,110,0.539895898465,17.690747017483,117
324172,ab,0.626164075273,0.56245317485,19.100678760869,100,0.663631290902,17.864582280133,101,0.452263806327,17.790939411117,103,0.370804356956,17.78284247673,102,0.326143412167,17.798169780367,100
329948,ab,0.673152608812,0.89674074185,18.446171805489,102,1.043200305394,17.198799226348,108,0.738526713511,17.217457949168,107,0.585212509114,17.259113216069,111,0.531372292624,17.292170906846,106
334937,ab,0.671164657116,0.823044431238,20.36612828998,100,0.913483566771,19.214336627798,106,0.652434285784,19.188075731286,106,0.490572862384,19.2533575164,106,0.442993704906,19.220006819397,102
337335,ab,0.613193437285,0.836634204419,19.086446061393,102,0.926663232181,17.889745590222,101,0.700974096215,17.911916924789,108,0.544988988463,17.963761459922,105,0.437313063511,18.036927466925,100
343892,ab,0.597313404422,0.536097900805,21.082669477202,101,0.815229633918,19.843119741097,105,0.580055969873,19.808250065163,109,0.43178246874,19.839504831526,105,0.389443005308,19.811195440642,104
349151,ab,0.590300782399,0.726048828917,20.941024709915,109,0.77998091287,19.853392048609,103,0.557700730063,19.830211282485,105,0.415897121405,19.878400383405,104,0.359746133651,19.830729011395,102
359035,ab,0.531061982522,1.220898683228,20.521463333748,108,1.322197023273,19.373711950179,119,1.015166909679,19.481407898577,118,0.788909562868,19.626237091992,113,0.616826301186,19.72624992957,110
376465,c,0.432427428882,0.431364125862,16.382350043583,0,0.483326859616,15.228203896703,0,0.357909859461,15.18030308212,0,0.27172870151,15.193296754933,0,0.214409601608,15.233605370019,0
377927,ab,0.480918681776,1.095169784438,20.677866656921,105,1.180162539244,19.650803668752,103,0.829735813914,19.759114161216,103,0.719878281275,19.840950157247,101,0.563109390721,19.869011332963,110
389821,ab,0.456040319044,1.574428518792,18.183861951524,105,1.470994562668,17.052366358556,119,1.133197847972,17.227733268901,118,0.872510041285,17.373984047534,115,0.80144833471,17.466730999263,117
396003,ab,0.600651640806,0.688031952284,21.227502950496,100,0.796320683896,20.120348882133,105,0.587895918011,20.104822242553,108,0.458240310231,20.128036122308,109,0.42171968546,20.084144001211,110
398718,ab,0.505623126991,1.013274261932,14.980294559928,107,0.783283639924,13.867714656714,107,0.798870131998,13.739048494957,116,0.541293411584,13.909426457035,107,0.531110729533,13.939413057226,102
402316,ab,0.54307623784,1.123173416312,20.317559666782,110,1.247421248466,19.177384645659,120,0.929521420686,19.275696020718,119,0.75739739582,19.378794057661,117,0.797952697127,19.397290038437,106
403009,ab,0.589419729139,0.777862453943,20.149029937382,106,0.886250095483,18.920100871526,109,0.579047038812,18.925427301764,118,0.457545963162,18.966383034594,112,0.450213941982,18.995336930562,104
404325,ab,0.587521807809,0.862510711719,16.285896166691,109,0.920944086929,15.085497435252,114,0.66945150359,15.100785894959,114,0.527360444715,15.159809700367,111,0.485283800279,15.18843620735,106
406141,ab,0.498291619669,1.522689102489,17.114881416124,110,1.514303272398,15.945589092061,120,1.110078119358,16.156856917559,119,0.889270822063,16.299484465275,115,0.813485782444,16.370087745667,117
415496,ab,0.546682232921,0.84735694928,21.059191934766,103,0.914695744922,19.962999377816,116,0.670925265076,20.010035814596,108,0.560323024523,20.039097263355,118,0.455012405023,20.121825837504,106
423548,c,0.335141696214,0.501129152762,17.419712391022,0,0.548902646451,16.275682654195,0,0.38250960419,16.312346392273,1,0.308067857907,16.377848560923,0,0.275666579596,16.433415590635,0
429508,c,0.350861318451,0.464801816302,16.832886109733,0,0.50575926274,15.650552520103,0,0.374003032354,15.660424774661,0,0.272776127531,15.722060469737,0,0.263681339964,15.75655839115,0
431701,ab,0.606785148394,0.774897222602,20.888417000961,100,0.998146793786,19.703700149511,108,0.672480639235,19.726684740444,111,0.531614047649,19.776780204727,114,0.58138894993,19.767844381339,106
433099,ab,0.643172792954,0.478737863677,20.224150752034,109,0.514879608635,19.098223459102,102,0.367391457041,18.994313105152,110,0.287678940258,19.00201679164,106,0.231836504255,19.003006356152,103
444248,ab,0.460112173616,1.488865408257,17.086007680333,110,1.441614515759,15.9362143224,119,1.107752424885,16.149357828278,118,0.85456611218,16.286519415749,115,0.788044222909,16.358360069939,117
452872,ab,0.578921088225,0.828171867712,18.95143214928,101,0.879410167115,17.730913010079,112,0.639657988979,17.715570712212,110,0.525939651662,17.755482306895,108,0.436747507497,17.813754321322,100
470994,c,0.346793702163,0.521691366644,20.107907213034,0,0.574186004338,18.993094774535,0,0.401303386974,19.027649409152,1,0.31551188986,19.078367120729,1,0.332466790654,19.077859139104,0
479770,ab,0.486398264091,1.591102500938,17.770330275626,105,1.40473212792,16.772449300975,105,1.054695359447,16.928097041908,112,0.810043987373,17.099532586749,110,0.795392331147,17.098137749405,117
490555,ab,0.630911694543,0.431381245887,21.027378245958,109,0.585303545823,20.005072354484,104,0.431595566128,19.902425347047,104,0.32666362039,19.894270633498,104,0.15785372732,19.910180076759,117
495429,ab,0.630760808405,0.484726824081,16.985123453397,100,0.505881858851,15.872749649137,100,0.366798300675,15.758083196286,102,0.281161532738,15.743181212619,100,0.27188109373,15.755139763973,100
495485,ab,0.71532981193,0.767634838573,15.766150615835,101,0.757709591124,14.616411462849,103,0.499972157891,14.587121046891,104,0.431007124886,14.576711291545,104,0.400434331416,14.592774196004,105
517394,ab,0.686835942046,0.873951048631,18.955343968793,105,0.973903858713,17.788128996025,108,0.66933786157,17.807774084802,109,0.526949554551,17.847543145922,110,0.518538669443,17.845603266791,109
519433,ab,0.469392103369,1.486821345136,16.756352343654,109,1.474461776493,15.589888716743,116,1.140164466699,15.73779793048,118,0.842310542977,15.914554052975,115,0.7979434246,16.019588086554,116
539796,c,0.328688653024,0.573048059549,18.622727664458,0,0.636559541131,17.42056724594,1,0.437573390483,17.494233476971,1,0.349010069248,17.554851046963,1,0.297772947901,17.620080787331,0
543302,ab,0.626807812976,0.810524793543,17.400603103689,101,0.817254530988,16.174077506457,110,0.594273505802,16.148620914368,108,0.472785481506,16.162866822385,105,0.418447861691,16.195922880149,100
557177,ab,0.556892616047,0.863825861187,20.57595853703,101,1.046468131901,19.364102507859,108,0.695401535731,19.404925052783,109,0.538316964027,19.452596607623,117,0.497970216325,19.497495918758,106
562035,c,0.342127342322,0.413821059849,17.404819431587,0,0.45166239032,16.212398472808,1,0.311079564376,16.303242806399,1,0.245990644159,16.394573454554,1,0.21088406483,16.469536932855,0
586767,c,0.38901736067,0.378913762623,21.689597267266,0,0.503502880963,20.764820000967,0,0.379094885183,20.731180650063,1,0.283860534117,20.772038678358,0,0.335579886526,20.666238798308,0
596771,ab,0.744957258204,0.4673447167,20.442563399086,100,0.500865781127,19.286140659067,102,0.398679501989,19.184838253948,105,0.299794646649,19.208185486012,104,0.225750931791,19.232728994907,100
611173,ab,0.531023592279,1.207771082547,17.803132013229,110,1.205926837519,16.625962276335,119,0.908572771006,16.747848346565,118,0.70017142533,16.84969801679,115,0.644427913338,16.923865694332,115
627003,ab,0.617988666885,0.52096871331,16.316325233983,100,0.605267380329,15.096978331731,102,0.353190280652,15.103885537106,102,0.30898088202,15.068766983818,106,0.279293178398,15.064500744816,100
638540,c,0.336404532462,0.455395640717,16.656161208414,0,0.489087532035,15.483286859658,0,0.348910176922,15.504886289406,0,0.267413349582,15.565265516842,0,0.237814652411,15.619753156828,0
685614,ab,0.588987757118,0.639579441391,14.934823944702,107,0.634053184723,13.865464717466,100,0.516422303503,13.779971403834,103,0.486666756355,13.731737026926,111,0.405077768168,13.82488070759,100
686094,ab,0.512181308935,0.790924300826,21.563960319646,102,1.156018345074,20.444112850771,116,0.862896967627,20.506996535329,116,0.678098083526,20.638550352567,115,0.777445851917,20.550980907599,102
688001,ab,0.5877128845,0.608278908828,17.513360805933,100,0.726953025487,16.302365287469,120,0.534504420288,16.316321220256,118,0.41647974126,16.375403095603,107,0.37583993262,16.387141441732,117
695960,ab,0.635454835852,0.534642453222,16.781922578285,100,0.579183069827,15.619567981084,101,0.409871360433,15.542195311618,103,0.319846522517,15.55520429652,104,0.29887586607,15.560651919833,100
704542,ab,0.627313656395,1.107867593279,18.338437639707,110,1.144367731731,17.194591422974,115,0.82563311708,17.264329438168,116,0.689550453131,17.381541555572,118,0.642203933172,17.438188263621,110
719834,ab,0.687576257588,0.41511179826,17.725360869239,100,0.399186682893,16.58619410419,100,0.289067925907,16.438114920752,100,0.230763141133,16.387083114755,100,0.222991608098,16.389582319005,100
719918,ab,0.623365049261,0.746765551873,20.91939040143,100,0.712707865725,19.936934499003,101,0.513017600387,19.886415051905,108,0.428841575381,19.899170917105,105,0.383018854694,19.837787700482,105
724413,ab,0.650548488474,0.342145955477,17.659525349754,100,0.356181247651,16.459094580965,100,0.264449632996,16.306162997733,106,0.201236063739,16.26741335459,106,0.18044480285,16.28848506147,100
728020,ab,0.618615523813,0.564427378468,20.473684440758,107,0.591053196866,19.289426989845,101,0.41964895122,19.161617503851,104,0.35060420382,19.110893678335,107,0.304229169336,19.102335341356,115
744810,ab,0.58611445137,0.92177490971,19.097352805393,106,0.922530629051,17.964943907933,112,0.654462057599,17.954913398575,111,0.526353067073,18.029162408122,111,0.477880344313,18.059786311275,100
747380,c,0.39419605446,0.424641429628,16.749487088506,0,0.485434587877,15.53210399375,1,0.334667028506,15.639258999668,0,0.266283429995,15.718932706247,1,0.229004761192,15.787849060725,0
765345,c,0.262327714715,0.275143702503,18.360034972815,0,0.30740168069,17.142973730093,0,0.229287809481,17.204701497725,0,0.16368620164,17.305080287788,0,0.159758750879,17.356737525639,0
778130,c,0.305165284445,0.515205380335,20.25981983077,0,0.668263292548,18.98628001351,1,0.469704448946,19.063799431849,1,0.370950736591,19.137334227391,1,0.285801222289,19.212285431438,0
785754,ab,0.682099803504,0.699515731452,20.495327217967,100,0.906335162302,19.395869091508,106,0.603848779355,19.393364804427,106,0.482212532291,19.404672546557,110,0.423212659938,19.403607340838,110
795010,ab,0.454669279378,1.451176665376,17.305173615961,110,1.421136572106,16.107532284175,119,1.011462181611,16.335608477587,116,0.838680112018,16.494748136503,117,0.736982261142,16.581095465339,117
824910,ab,0.536932273204,1.143759734581,15.78717174358,102,1.250269342101,14.482521899535,120,0.89997395171,14.601138081601,119,0.727090569326,14.702773376093,117,0.605737630611,14.797162919689,117
834454,ab,0.576610027611,0.983932217132,17.487194786928,105,0.999049444655,16.344373129988,109,0.708817706821,16.382243942408,111,0.583133670275,16.429146667428,118,0.531178306005,16.47376766789,109
834891,ab,0.570872078758,0.998680251452,18.278591357218,107,1.051363754297,17.068571994677,111,0.76091715943,17.112458338528,109,0.598828052211,17.195167986735,112,0.531763689487,17.214771845766,113
837937,ab,0.518478604167,0.822735019933,20.709600327327,102,0.987836618884,19.581214874745,100,0.683786140839,19.619151329567,106,0.507955973684,19.681332283629,117,0.442620414003,19.738586645235,111
842229,ab,0.717405717621,0.551332004092,21.557108435098,105,0.500927474026,20.563098006164,102,0.349414341872,20.454600001557,104,0.322922602272,20.405606640786,109,0.287942498912,20.226270308738,101
844778,c,0.339591269224,0.46828424735,15.569783253524,0,0.560544899161,14.312259476461,1,0.401292633007,14.410444056862,1,0.311114338443,14.492444661785,1,0.270538506042,14.577912259677,0
848438,ab,0.469270094788,1.562639581407,16.675118597018,105,1.505948738235,15.529732899172,119,1.137603079449,15.734365970139,118,0.88192724332,15.888135896493,115,0.805270494094,15.981204144708,117
850835,c,0.40812719553,0.509251049419,19.339919134321,0,0.568795055229,18.205177463576,0,0.369224389928,18.218539571743,1,0.270440453747,18.261131838867,0,0.21670229066,18.306526271657,0
860305,ab,0.503992488578,1.194854742813,20.148187243821,107,1.395924702683,18.890376416855,116,1.076821976226,19.061737695617,112,0.824914613822,19.214041719986,118,0.62947912035,19.303797380149,108
866986,ab,0.549881497762,0.911309010329,17.354418708853,109,1.000968546121,16.153034265977,112,0.698947803043,16.261670373747,108,0.542295322476,16.332483357667,106,0.501015973717,16.334476402802,103
871783,ab,0.569410914111,0.973270921226,18.565317295619,108,0.779094071353,17.54440676337,104,0.549375366645,17.545985286585,100,0.467345617263,17.52922294265,110,0.465395755885,17.557182780813,100
873466,ab,0.631665098859,0.573197561851,19.264524965448,101,0.561595341157,18.182096777052,104,0.391916104199,18.071003475041,103,0.305902580003,18.08549137283,106,0.289375825902,18.086382769805,105
879471,ab,0.507846617882,1.213571944824,18.781641923596,105,1.298099630445,17.621259331798,116,0.960953582302,17.771962193605,118,0.760859154586,17.906970655819,119,0.628868299126,17.989555154795,117
887288,ab,0.539484762201,1.121722846825,18.096142682016,106,1.185977394908,16.888872111819,115,0.842975937384,16.993187867961,111,0.692919641138,17.050162518643,113,0.5890083544,17.148014469792,113
921268,ab,0.581607981909,0.795830192401,16.266759261993,102,0.807523548869,15.053510906473,101,0.607422363679,15.023401418986,108,0.492728922687,15.054455419333,109,0.441364037968,15.098714128719,105
952930,ab,0.638969182657,1.021647285605,18.015987769876,106,1.071489888077,16.817582261064,114,0.782992814282,16.885922740226,112,0.617638084004,16.971843232145,111,0.555100180931,16.993661873551,110
959802,c,0.378616771287,0.450962209248,18.387549579433,0,0.506544292905,17.244813504286,0,0.366549092143,17.255213189988,0,0.282217961962,17.294923829277,1,0.240342323422,17.34851500057,0
962043,ab,0.636774835461,1.017165144005,17.10286003334,109,1.077868241327,15.948232853452,116,0.792466524796,16.021924823581,117,0.61268891867,16.116968853039,116,0.559442539506,16.149511298623,116
965946,ab,0.641688738048,0.342420547703,18.700115189436,100,0.315991304128,17.577547009653,100,0.247107718235,17.424722630459,100,0.186684713004,17.384999233107,104,0.187673743271,17.383495048648,100
974754,ab,0.587908147105,0.727373453153,18.554651007999,102,0.815650482689,17.283723483911,105,0.560983724702,17.304825820719,105,0.474100862294,17.306388089301,108,0.372329798665,17.356579690333,111
981664,ab,0.606049003584,0.848575269444,17.912331553872,107,0.978561429679,16.642302855702,111,0.687869203453,16.691802980966,112,0.550357513345,16.75317133182,111,0.458160718555,16.796693655616,114
985847,ab,0.583379425265,0.863283581258,20.360983499856,110,1.073070199635,19.124227521537,106,0.705250707727,19.158583118811,114,0.559321527264,19.208916177314,117,0.428356015929,19.273748367584,106
1013184,ab,0.614318300907,0.663590302154,17.954094256409,100,0.833288749337,16.683783772451,116,0.568209459449,16.724035634246,108,0.443959886643,16.754491651777,106,0.436080113368,16.742355607045,107
1019544,ab,0.622446825464,0.866656931073,16.588988481148,102,0.938254754081,15.410342627942,106,0.660586990913,15.422482646547,108,0.515953902461,15.456234622965,107,0.473461705431,15.504114267488,105
1027882,ab,0.446054610516,0.981914449257,17.766577678187,100,1.015698267968,16.649792979446,100,0.809982999579,16.691996332437,118,0.569198652904,16.897943014284,100,0.540293932555,16.919732423316,102
1052471,ab,0.483990154724,1.365979563891,14.24874500754,109,1.562811945279,12.859150805823,119,1.031732943866,13.22468515382,114,0.889998786966,13.299306546864,117,0.761607349445,13.403479783768,108
1056152,ab,0.587522276242,1.151657251188,18.127100616114,110,1.158838587218,16.968514383428,113,0.850693948984,17.02442032531,119,0.681844558828,17.142807064082,114,0.603686535928,17.175033640726,115
1060996,ab,0.508395001373,1.213096323116,16.572851762764,109,1.239656893859,15.3514527221,117,0.908627264468,15.468010738801,114,0.73556696597,15.561246963606,119,0.629906687781,15.634217963994,113
1061631,ab,0.575894767255,0.79754724623,17.78183436294,102,0.827846465328,16.623057992085,103,0.58831237322,16.602792699399,108,0.497797654743,16.623771272646,109,0.422208513737,16.65346896192,110
1078860,c,0.395469574869,0.424659235549,18.261786442256,0,0.542396361662,17.037275676044,1,0.326827638808,17.052025704202,1,0.260222554961,17.059178033858,1,0.228870777388,17.083542947198,0
1087206,ab,0.557552667686,1.009851061887,20.556115020059,100,1.037383099021,19.389322046775,113,0.769522504535,19.477087466643,106,0.637516241341,19.53489597276,118,0.701832488116,19.572450575919,107
1091627,c,0.312324736574,0.46661698022,17.322314630517,0,0.538787860761,16.141430979305,0,0.386336870606,16.200230474088,1,0.307942263847,16.290331631646,1,0.277153036586,16.351906401287,0
1092650,ab,0.532723258513,1.125636705688,16.775999514638,107,1.202687619294,15.480280584205,116,0.843295366974,15.627546528411,109,0.67651725013,15.696822218699,116,0.642590674372,15.73270252223,116
1094455,ab,0.559209641302,1.214843893275,20.572774913903,110,1.389632564578,19.375853108168,120,1.02206289283,19.529597189306,119,0.873460361367,19.63804469978,113,0.697507764386,19.764567588282,105
1096833,ab,0.554791623256,1.232115422163,17.531090793047,110,1.282171421114,16.322990473244,120,0.962913093378,16.465733167024,117,0.758117474776,16.580666419629,117,0.673063457003,16.664686750213,110
1102005,c,0.3298022767,0.467742174655,18.289248486924,0,0.507643022334,17.130639226963,0,0.354863162665,17.14018590497,0,0.280878209199,17.1886306095,0,0.24797739469,17.231196380601,0
1104006,ab,0.542664604021,0.832490727651,14.800276560028,104,0.727346088124,13.685653724976,119,0.483095179744,13.705782815903,101,0.55263972308,13.641779933774,111,0.512275371399,13.626496573484,112
1116811,ab,0.670265455378,0.371889725693,17.905678732858,100,0.36709110052,16.794504608168,100,0.273015147778,16.6488312137,100,0.205713271916,16.603639091465,100,0.19652944896,16.609659769204,100
1117692,ab,0.542616712208,1.361178071404,17.880951195319,110,1.3856128972,16.691025356722,119,1.025444954598,16.848118550669,116,0.836541649153,16.985266406363,119,0.748848439243,17.038891081607,117
1123380,ab,0.586535092564,0.605613790165,18.326372654749,100,0.73933211383,17.06676985993,108,0.472270093669,17.046703616075,104,0.395272284032,17.035978636684,105,0.339341557234,17.0322469761,101
1132009,ab,0.585812448979,0.828326036635,19.190522128204,103,0.911555618735,17.921455591284,108,0.619283327862,17.916128997041,107,0.48624317859,17.94718239476,105,0.439056648905,17.99532279277,105
1135062,c,0.349173384073,0.443745050261,15.248514542343,0,0.549841892141,14.038572391233,0,0.394581833647,14.118330790435,1,0.306730404831,14.182202262983,1,0.270188112013,14.254805728945,0
1141088,ab,0.758405223932,0.691988472456,17.403258798321,100,0.752960398227,16.248368026255,104,0.550583240357,16.173557888922,104,0.444263116787,16.176097814033,104,0.403976731324,16.178288727305,100
1141712,c,0.358943659988,0.461433624449,18.022345439982,0,0.51866706357,16.876760044149,0,0.360318743211,16.852232809833,1,0.284689028108,16.884247991892,0,0.251850790686,16.906458519203,0
1151398,ab,0.615207609048,1.252248952588,20.453185041746,106,1.135967883813,19.371213294198,119,0.809754435029,19.489138232549,112,0.667195394758,19.537573655658,119,0.568843524779,19.584556532863,116
1157760,ab,0.602961410714,0.79122629506,17.73336118154,100,0.916300042885,16.436352458247,107,0.638009352094,16.407423168427,110,0.521149693554,16.42267296249,109,0.479677964553,16.423108513645,104
1164401,ab,0.486791596147,1.236841969368,20.674653522465,110,1.407799424132,19.578603500947,118,1.011407196578,19.691949988743,119,0.888337506784,19.83349842673,118,0.83608824697,19.912157458999,106
1190623,c,0.315616665162,0.443540992444,18.306505723614,0,0.477956372259,17.056942310427,0,0.337285031946,17.082225943917,0,0.250938604375,17.136217211348,0,0.228121412469,17.180765069946,0
1191610,ab,0.46523431098,1.240524099984,15.324092188789,104,1.339616373049,14.087760468567,106,0.961499493001,14.174746207321,116,0.770336069903,14.350642251536,117,0.68312523952,14.438411663934,116
1200092,ab,0.52997322774,1.260217404494,17.9840750322,110,1.313563132834,16.787201920864,120,0.966139978962,16.951260405568,118,0.764553781141,17.094029629791,119,0.669740876985,17.164392522422,117
1203504,ab,0.459102100742,1.46151011431,17.511993836048,110,1.442666588226,16.284904875204,119,1.054301055395,16.483047913788,119,0.860954650864,16.645115937043,117,0.766872632091,16.722338812846,117
1217801,c,0.340179379813,0.427825565103,17.925080003274,0,0.48461659802,16.758063130883,0,0.352597616739,16.781314090169,0,0.262744589682,16.837379610732,1,0.224166854169,16.896697384589,0
1223933,ab,0.797848004434,0.469225453869,16.703289880573,101,0.450325696816,15.600546769262,100,0.331826622548,15.495483916825,100,0.270427324374,15.465845929413,104,0.248803775195,15.476351302982,100
1230610,ab,0.565396620995,0.956913322117,18.227729739889,110,1.105663138683,16.957770925283,118,0.775600379088,17.041120457547,114,0.619895293925,17.124055907972,114,0.54981911637,17.197949387277,106
1231908,ab,0.498564489439,0.576304244357,22.304863024526,101,0.783847911164,21.112202263332,101,0.719668125861,20.906609094108,101,0.657229827605,20.899009610967,101,0.458121187788,20.839348099739,110
1260383,ab,0.585823502411,0.602579977855,18.232814934452,100,0.764653799464,16.966124257317,116,0.471285424424,17.054828750955,102,0.390487573001,17.066434380535,106,0.367742657092,17.080306870094,103
1265892,ab,0.499788459515,1.428119664971,17.643642737666,110,1.449787080731,16.419191626128,120,1.075393921704,16.625035691144,118,0.859634870876,16.773920330776,117,0.746475590053,16.831625201212,117
1286634,ab,0.604839769638,0.733900074985,17.866173513002,102,0.79939554928,16.699584285941,106,0.53950364834,16.705342688814,103,0.431330817727,16.73868703685,106,0.394448593064,16.736148945676,104
1296407,ab,0.708586946896,0.928534696508,18.511587465764,104,0.955515819683,17.359126925814,106,0.664247796432,17.389950803935,103,0.579509849515,17.405784499662,108,0.496025092013,17.432882212971,111
1301781,ab,0.601052861876,0.840310061038,18.595640737373,106,0.930237965393,17.396422779757,105,0.629595203189,17.468586813985,105,0.523252095758,17.488809599973,108,0.453974907504,17.53573729931,105
1308429,ab,0.636983374644,1.182263798541,15.564434911266,106,1.14978168865,14.377168753791,119,0.896174807794,14.51413010143,107,0.718350592554,14.594571451236,111,0.663951905664,14.632835101342,109
1320077,ab,0.602280106502,0.696479855038,18.455030623304,105,0.702820225848,17.255927239481,114,0.457129783614,17.268225080439,102,0.382695584482,17.280200154469,102,0.341249271198,17.305844139089,100
1335377,ab,0.505989312549,0.898775950515,18.709333756207,101,0.944250528643,17.506531778666,105,0.675575825444,17.58373893931,106,0.541777885646,17.665763148025,107,0.517346488722,17.708202861041,112
1342595,c,0.284336968948,0.417961126396,17.957233191196,0,0.495467925236,16.721729474328,0,0.358715647494,16.818153554828,1,0.272421475156,16.914537212301,1,0.235468309807,16.973344201196,0
1343911,ab,0.682794019093,0.252469616671,18.232845438214,100,0.246155005091,17.087198101061,100,0.188456646899,16.931766183549,100,0.142147468307,16.881911109465,100,0.119694767224,16.898004715479,100
1358209,ab,0.555270315731,1.083721464589,18.475261476652,104,1.170484345289,17.248705841079,118,0.819811193635,17.350379612973,111,0.65133724262,17.445644815809,116,0.603839754149,17.479067431809,108
1359573,c,0.269456461915,0.362832764773,16.329044677951,0,0.408470580968,15.084974318718,0,0.280833963822,15.191539647587,1,0.23120017937,15.276231818739,1,0.200220937164,15.358882164524,0
1374620,ab,0.607067809222,0.826616916509,18.739142330444,110,0.823288304643,17.619173723965,105,0.623503240592,17.564870577265,113,0.48599088392,17.65373562791,109,0.464271562706,17.686143127507,105
1375324,ab,0.500316110324,1.385676211939,16.944764945297,107,1.480258656245,15.688160993286,113,1.147330930918,15.85137981096,118,0.908526877159,16.034284813852,117,0.739300104147,16.14408203652,117
1386131,ab,0.505346920156,1.102026038451,17.370251853864,100,1.255246677463,16.165229660021,110,0.96621653007,16.2633727266,115,0.746110173266,16.36114940672,115,0.662398664355,16.437146984297,117
1399304,ab,0.616113524717,0.675679209382,18.82954169291,101,0.660200583748,17.7035620792,103,0.454775277634,17.635823470383,104,0.366759185347,17.627155921795,102,0.326527814328,17.626017727857,100
1404827,ab,0.532961745677,1.144524533131,19.958705803043,108,1.01588196041,18.985334317065,102,0.706970605156,19.102237356795,102,0.59115144895,19.141904662815,101,0.543622352585,19.130139703782,115
1411677,ab,0.631356379875,0.862922824415,16.258229004333,100,0.911612522867,15.147426764304,100,0.661630935976,15.207697452837,102,0.534187447258,15.278157494956,101,0.495383622506,15.309938984581,101
1414940,ab,0.566206776889,0.956814752852,16.874648048224,107,1.020985541865,15.688401364166,112,0.708422037591,15.7592755039,109,0.550315434763,15.830630939857,110,0.51653157826,15.880153052932,107
1415276,ab,0.580769203352,0.884544529268,17.848889745979,102,0.762786687052,16.843461962807,100,0.530919792836,16.855277723781,101,0.40896040427,16.899279629749,100,0.419199719099,16.897266939106,113
